player_id,market_value_in_eur,log_market_value,valuation_date,current_club_name,comp_id
146163,600000,13.304686600863562,2024-05-29,FC Augsburg,L1
146310,13000000,16.380459992348886,2024-05-27,Liverpool FC,GB1
146509,1500000,14.220976332738882,2024-05-24,West Bromwich Albion,GB1
146690,2500000,14.731801689838349,2024-05-27,Sheffield United,GB1
146693,400000,12.899222326086994,2024-05-29,SV Darmstadt 98,L1
146714,800000,13.592368256649284,2024-05-29,FC Augsburg,L1
146752,4000000,15.201805169084134,2024-06-05,AC Monza,IT1
146795,3000000,14.914123179965662,2024-05-24,Southampton FC,GB1
146854,8000000,15.894952224644102,2024-06-03,AS Monaco,FR1
147038,1000000,13.815511557963774,2023-10-20,FC Schalke 04,L1
147043,1000000,13.815511557963774,2024-05-24,Queens Park Rangers,GB1
147051,3000000,14.914123179965662,2024-06-03,FC Lorient,FR1
147485,800000,13.592368256649284,2024-06-06,Hannover 96,L1
147573,500000,13.122365377402328,2023-10-25,Without Club,L1
148096,400000,12.899222326086994,2023-10-20,SV Wehen Wiesbaden,L1
148153,12000000,16.300417291085605,2024-05-27,Brighton & Hove Albion,GB1
148252,6500000,15.687312888712007,2024-06-05,Bologna FC 1909,IT1
148367,18000000,16.705882371415992,2024-05-27,Brentford FC,GB1
148368,5000000,15.424948670398354,2024-05-27,Nottingham Forest,GB1
148455,55000000,17.822843761378564,2024-05-27,Liverpool FC,GB1
148607,300000,12.611541086966115,2023-07-10,Club Deportivo Maldonado,FR1
148928,7500000,15.830413711839864,2024-06-07,Atlético de Madrid,ES1
148967,1000000,13.815511557963774,2023-10-25,Without Club,L1
149498,2000000,14.508658238524095,2024-06-07,Atlético de Madrid,ES1
149525,250000,12.429220196836383,2024-06-03,Pisa Sporting Club,IT1
149579,1500000,14.220976332738882,2024-06-03,Clermont Foot 63,FR1
149716,2000000,14.508658238524095,2024-06-03,LOSC Lille,FR1
149928,2000000,14.508658238524095,2024-06-11,AJ Auxerre,FR1
149996,300000,12.611541086966115,2024-06-06,Holstein Kiel,L1
150948,300000,12.611541086966115,2023-10-13,Córdoba CF,ES1
151470,600000,13.304686600863562,2023-10-25,Without Club,ES1
152963,600000,13.304686600863562,2023-10-20,Hertha BSC,L1
153022,250000,12.429220196836383,2023-07-04,CA San Lorenzo de Almagro,FR1
153084,30000000,17.216707972959764,2024-05-29,Bayern Munich,L1
153238,1000000,13.815511557963774,2024-06-07,UD Almería,ES1
153427,600000,13.304686600863562,2024-06-07,Rayo Vallecano,ES1
153555,450000,13.017005083966255,2024-06-06,Eintracht Braunschweig,L1
153628,550000,13.217675375388819,2023-10-19,FC Ingolstadt 04,L1
153661,500000,13.122365377402328,2024-06-06,FC Schalke 04,L1
154147,1500000,14.220976332738882,2024-06-06,FC St. Pauli,L1
154396,700000,13.45883704259595,2024-05-29,VfL Bochum,L1
154578,300000,12.611541086966115,2024-06-06,Eintracht Braunschweig,L1
155038,150000,11.918397239722838,2024-06-03,Venezia FC,IT1
156501,1500000,14.220976332738882,2024-05-27,Nottingham Forest,GB1
156618,900000,13.710151153416941,2024-06-03,FC Metz,FR1
156808,300000,12.611541086966115,2023-10-25,Without Club,ES1
156840,25000,10.12667110305036,2023-09-11,Gernika Club,ES1
156990,7500000,15.830413711839864,2024-05-29,SV Werder Bremen,L1
157495,2000000,14.508658238524095,2024-06-03,FC Lorient,FR1
157501,2500000,14.731801689838349,2024-06-05,FC Empoli,IT1
157506,7000000,15.76142084987672,2024-05-27,Crystal Palace,GB1
157507,5000000,15.424948670398354,2024-06-05,Torino FC,IT1
157509,25000000,17.034386422832473,2024-05-27,West Ham United,GB1
157535,1000000,13.815511557963774,2024-06-06,Hertha BSC,L1
157635,6000000,15.607270193858982,2024-05-29,RB Leipzig,L1
157672,8000000,15.894952224644102,2024-05-27,West Ham United,GB1
157927,350000,12.765691290604371,2023-10-19,SV Sandhausen,L1
158049,50000,10.819798284210286,2023-10-25,Without Club,L1
158057,1000000,13.815511557963774,2023-10-13,SD Eibar,ES1
158700,400000,12.899222326086994,2023-09-29,Apollon Limassol,GB1
158792,250000,12.429220196836383,2023-12-05,Wisla Kraków,ES1
158795,600000,13.304686600863562,2023-10-13,CD Eldense,ES1
158863,5000000,15.424948670398354,2024-06-07,FC Barcelona,ES1
159088,17000000,16.648723960844016,2024-05-29,Bayer 04 Leverkusen,L1
159372,8000000,15.894952224644102,2024-06-05,SS Lazio,IT1
159471,40000000,17.50439003707821,2024-05-29,Bayern Munich,L1
159773,500000,13.122365377402328,2023-10-25,Without Club,IT1
159778,250000,12.429220196836383,2023-07-20,Club Atlético Bella Vista,IT1
159838,1500000,14.220976332738882,2024-06-11,FC Girondins Bordeaux,FR1
159844,1500000,14.220976332738882,2024-05-29,RB Leipzig,L1
159883,1200000,13.997832948091215,2023-10-11,Pisa Sporting Club,IT1
160241,3000000,14.914123179965662,2024-05-29,TSG 1899 Hoffenheim,L1
160438,3500000,15.068273812173887,2024-05-27,Arsenal FC,GB1
160668,2200000,14.603968372873895,2024-06-03,Parma Calcio 1913,IT1
160929,4000000,15.201805169084134,2024-05-29,1.FC Köln,L1
160938,1500000,14.220976332738882,2024-06-06,Hertha BSC,L1
160943,225000,12.323860125621126,2023-12-05,SKN St. Pölten,L1
160954,400000,12.899222326086994,2024-06-06,SC Paderborn 07,L1
160963,3000000,14.914123179965662,2024-05-29,1.FSV Mainz 05,L1
160968,1500000,14.220976332738882,2024-05-29,1.FC Köln,L1
160971,400000,12.899222326086994,2024-05-29,RB Leipzig,L1
160986,500000,13.122365377402328,2024-06-03,US Cremonese,IT1
161011,6500000,15.687312888712007,2024-06-05,Juventus FC,IT1
161056,50000000,17.72753358339242,2024-05-29,Bayern Munich,L1
161057,350000,12.765691290604371,2024-06-06,1.FC Nuremberg,L1
162027,700000,13.45883704259595,2024-06-07,Cádiz CF,ES1
162029,1800000,14.403297778421795,2024-06-07,Celta de Vigo,ES1
162038,2000000,14.508658238524095,2024-06-07,Rayo Vallecano,ES1
162039,150000,11.918397239722838,2023-12-05,Zaglebie Sosnowiec,ES1
162043,75000,11.225256725762893,2023-10-20,Vestri Ísafjördur,ES1
162056,1800000,14.403297778421795,2024-06-07,UD Almería,ES1
162074,400000,12.899222326086994,2023-10-13,Racing Ferrol,ES1
162434,5500000,15.520258832020865,2024-05-29,SV Werder Bremen,L1
162959,4000000,15.201805169084134,2024-06-05,Juventus FC,IT1
162961,1400000,14.151983508870947,2023-10-11,UC Sampdoria,IT1
163048,500000,13.122365377402328,2024-06-19,Benevento Calcio,IT1
163222,1000000,13.815511557963774,2024-06-05,US Sassuolo,IT1
163568,1000000,13.815511557963774,2024-06-03,FC Lorient,FR1
163582,450000,13.017005083966255,2023-10-25,Without Club,IT1
163647,250000,12.429220196836383,2024-06-05,US Lecce,IT1
163744,2000000,14.508658238524095,2024-05-24,Southampton FC,GB1
164055,300000,12.611541086966115,2023-12-05,Wisla Kraków,ES1
164477,200000,12.206077645517674,2023-12-04,Club Deportivo Morón,ES1
164478,150000,11.918397239722838,2023-11-29,San Antonio FC,ES1
164770,20000000,16.811242881518265,2024-05-27,Manchester United,GB1
164771,15000000,16.52356082573315,2024-06-03,Olympique Marseille,FR1
164904,1800000,14.403297778421795,2024-06-03,Clermont Foot 63,FR1
165007,1500000,14.220976332738882,2024-06-07,Villarreal CF,ES1
165467,4000000,15.201805169084134,2024-06-07,Rayo Vallecano,ES1
165472,225000,12.323860125621126,2023-11-17,SC Gjilani,L1
165513,10000000,16.118095750958314,2024-06-05,Atalanta BC,IT1
165793,20000000,16.811242881518265,2024-06-03,AS Monaco,FR1
165873,1200000,13.997832948091215,2024-06-03,Como 1907,IT1
165895,13000000,16.380459992348886,2024-06-05,SSC Napoli,IT1
166237,8000000,15.894952224644102,2024-06-05,AS Roma,IT1
166601,15000000,16.52356082573315,2024-05-29,Borussia Dortmund,L1
166683,1500000,14.220976332738882,2024-06-24,Real Valladolid CF,ES1
167329,7000000,15.76142084987672,2024-05-29,Borussia Mönchengladbach,L1
167342,1200000,13.997832948091215,2023-12-18,FC Lorient,FR1
167491,1500000,14.220976332738882,2024-06-05,Genoa CFC,IT1
167721,3000000,14.914123179965662,2024-06-07,Real Betis Balompié,ES1
167727,5000000,15.424948670398354,2024-06-05,ACF Fiorentina,IT1
167741,1500000,14.220976332738882,2024-06-03,Pisa Sporting Club,IT1
167799,18000000,16.705882371415992,2024-05-27,Tottenham Hotspur,GB1
167850,10000000,16.118095750958314,2024-06-07,Atlético de Madrid,ES1
167859,500000,13.122365377402328,2024-06-19,Catania FC,IT1
168157,7000000,15.76142084987672,2024-06-05,SSC Napoli,IT1
168416,75000,11.225256725762893,2023-10-26,AF Elbasani,IT1
168797,175000,12.07254696717504,2023-10-19,Hallescher FC,L1
168989,3000000,14.914123179965662,2024-05-29,1.FSV Mainz 05,L1
169092,800000,13.592368256649284,2024-05-24,Stoke City,GB1
169249,275000,12.524530013005734,2023-07-04,Club Atlético Lanús,ES1
169497,2200000,14.603968372873895,2024-06-07,CA Osasuna,ES1
169681,700000,13.45883704259595,2024-06-24,SD Eibar,ES1
169801,1000000,13.815511557963774,2024-05-27,Luton Town,GB1
169880,15000000,16.52356082573315,2024-06-05,SSC Napoli,IT1
170321,900000,13.710151153416941,2024-05-27,Newcastle United,GB1
170460,400000,12.899222326086994,2023-10-25,Without Club,FR1
170472,2500000,14.731801689838349,2024-06-07,Valencia CF,ES1
170481,1000000,13.815511557963774,2024-06-05,AC Monza,IT1
170506,300000,12.611541086966115,2024-06-11,Paris FC,FR1
170527,17000000,16.648723960844016,2024-05-27,Tottenham Hotspur,GB1
170530,10000,9.210440366976517,2023-08-27,Karaman FK,L1
170544,1500000,14.220976332738882,2024-06-03,FC Metz,FR1
170905,300000,12.611541086966115,2023-11-29,FK Kauno Zalgiris,FR1
170911,500000,13.122365377402328,2024-06-11,AJ Auxerre,FR1
170929,2000000,14.508658238524095,2024-06-03,RC Lens,FR1
170934,10000000,16.118095750958314,2024-05-27,Wolverhampton Wanderers,GB1
170961,1000000,13.815511557963774,2024-06-03,RC Strasbourg Alsace,FR1
170966,600000,13.304686600863562,2024-06-03,Clermont Foot 63,FR1
170976,450000,13.017005083966255,2023-10-20,Manisa FK,FR1
170986,12000000,16.300417291085605,2024-05-29,Bayern Munich,L1
171159,1000000,13.815511557963774,2024-06-03,Palermo FC,IT1
171679,3000000,14.914123179965662,2024-05-27,Wolverhampton Wanderers,GB1
172015,2000000,14.508658238524095,2024-06-24,RCD Espanyol Barcelona,ES1
173504,13000000,16.380459992348886,2024-05-27,Everton FC,GB1
173750,500000,13.122365377402328,2024-06-11,Paris FC,FR1
173859,6000000,15.607270193858982,2024-06-05,Atalanta BC,IT1
174094,8000000,15.894952224644102,2024-06-03,OGC Nice,FR1
174196,3000000,14.914123179965662,2024-06-03,Stade Brestois 29,FR1
174852,25000,10.12667110305036,2023-12-04,Club Deportivo Riestra,IT1
175446,8000000,15.894952224644102,2023-12-19,Wolverhampton Wanderers,GB1
175449,3500000,15.068273812173887,2024-06-07,CA Osasuna,ES1
175639,12000000,16.300417291085605,2024-06-03,Olympique Marseille,FR1
175722,12000000,16.300417291085605,2024-05-29,Bayern Munich,L1
176139,2500000,14.731801689838349,2024-06-05,Genoa CFC,IT1
177046,3000000,14.914123179965662,2024-06-07,Deportivo Alavés,ES1
177452,1800000,14.403297778421795,2024-06-07,RCD Mallorca,ES1
177467,10000000,16.118095750958314,2024-06-07,Villarreal CF,ES1
177476,40000000,17.50439003707821,2024-05-27,Manchester City,GB1
177779,3000000,14.914123179965662,2024-05-29,1.FC Union Berlin,L1
177843,10000000,16.118095750958314,2024-06-05,US Sassuolo,IT1
177847,2000000,14.508658238524095,2024-06-07,Sevilla FC,ES1
177862,500000,13.122365377402328,2023-09-29,Without Club,GB1
177907,18000000,16.705882371415992,2024-05-27,Manchester United,GB1
178313,800000,13.592368256649284,2024-06-03,RC Strasbourg Alsace,FR1
178425,1800000,14.403297778421795,2024-06-07,Athletic Bilbao,ES1
178459,2800000,14.845130332288226,2024-05-29,1.FC Köln,L1
178641,100000,11.51293546492023,2023-10-04,VSG Altglienicke,L1
179635,1800000,14.403297778421795,2024-05-29,VfL Bochum,L1
179806,1500000,14.220976332738882,2023-10-06,Lech Poznan,FR1
180337,8000000,15.894952224644102,2024-06-05,AS Roma,IT1
181113,700000,13.45883704259595,2024-06-24,CD Leganés,ES1
181136,22000000,16.906553056777135,2024-06-05,SSC Napoli,IT1
181375,10000000,16.118095750958314,2024-05-29,Borussia Dortmund,L1
181378,10000000,16.118095750958314,2024-06-03,OGC Nice,FR1
181382,3000000,14.914123179965662,2024-06-03,Le Havre AC,FR1
181547,1500000,14.220976332738882,2024-05-29,VfL Bochum,L1
181579,30000000,17.216707972959764,2024-05-27,West Ham United,GB1
181687,500000,13.122365377402328,2024-05-24,Ipswich Town,GB1
181767,50000000,17.72753358339242,2024-06-03,Paris Saint-Germain,FR1
181768,2000000,14.508658238524095,2024-06-03,Parma Calcio 1913,IT1
181778,12000000,16.300417291085605,2024-05-27,West Ham United,GB1
182574,1200000,13.997832948091215,2023-10-25,Without Club,L1
182579,4000000,15.201805169084134,2023-10-12,Al-Jazira (Abu Dhabi),ES1
182618,2000000,14.508658238524095,2024-06-03,FC Lorient,FR1
182688,3000000,14.914123179965662,2024-05-24,Cardiff City,GB1
182712,25000000,17.034386422832473,2024-06-07,FC Barcelona,ES1
182813,300000,12.611541086966115,2023-07-03,Without Club,FR1
182875,3500000,15.068273812173887,2024-06-03,FC Nantes,FR1
182877,10000000,16.118095750958314,2024-05-27,Manchester United,GB1
182889,1100000,13.910821646859095,2023-10-11,Parma Calcio 1913,IT1
182904,10000000,16.118095750958314,2024-05-27,Aston Villa,GB1
182906,38000000,17.453096744006448,2024-06-05,AC Milan,IT1
182913,35000000,17.370858648025116,2024-06-05,Juventus FC,IT1
182916,4000000,15.201805169084134,2024-06-03,RC Lens,FR1
182932,4000000,15.201805169084134,2024-06-05,Inter Milan,IT1
183031,2500000,14.731801689838349,2024-06-05,Torino FC,IT1
183288,32000000,17.281246492014,2024-05-27,Manchester United,GB1
183293,2500000,14.731801689838349,2024-05-24,Southampton FC,GB1
183299,3000000,14.914123179965662,2023-10-27,Cardiff City,GB1
183318,7000000,15.76142084987672,2024-05-27,Newcastle United,GB1
183321,4000000,15.201805169084134,2024-05-29,FC Augsburg,L1
183334,7000000,15.76142084987672,2023-10-27,Leeds United,GB1
183436,1000000,13.815511557963774,2024-06-24,SD Huesca,ES1
183647,2200000,14.603968372873895,2023-10-26,Al-Qadsiah FC,FR1
183720,3000000,14.914123179965662,2023-10-18,1.FSV Mainz 05,L1
183780,1800000,14.403297778421795,2023-10-20,FC Schalke 04,L1
183837,25000,10.12667110305036,2023-09-12,Without Club,GB1
183841,1300000,14.077875591662238,2024-06-03,UC Sampdoria,IT1
184129,1000000,13.815511557963774,2024-05-27,Luton Town,GB1
184133,1200000,13.997832948091215,2023-08-22,D.C. United,L1
184204,500000,13.122365377402328,2024-05-29,1.FC Heidenheim 1846,L1
184473,400000,12.899222326086994,2023-10-25,Without Club,FR1
184528,2500000,14.731801689838349,2024-05-27,Newcastle United,GB1
184573,15000000,16.52356082573315,2024-05-27,Manchester United,GB1
184575,400000,12.899222326086994,2023-10-25,Without Club,FR1
184892,3000000,14.914123179965662,2024-06-05,Udinese Calcio,IT1
184894,4000000,15.201805169084134,2024-06-05,ACF Fiorentina,IT1
184922,500000,13.122365377402328,2023-10-25,Without Club,FR1
184935,600000,13.304686600863562,2023-10-27,Quevilly - Rouen Métropole,FR1
185077,9000000,16.012735246411598,2024-05-29,SC Freiburg,L1
185427,700000,13.45883704259595,2023-12-14,SV Werder Bremen,L1
186186,5000000,15.424948670398354,2024-05-27,Fulham FC,GB1
186368,3500000,15.068273812173887,2024-06-05,Torino FC,IT1
186399,1100000,13.910821646859095,2023-07-25,Fortaleza Esporte Clube,ES1
186590,38000000,17.453096744006448,2024-05-27,Manchester City,GB1
186664,50000,10.819798284210286,2023-07-20,I.A. Potencia,IT1
186796,350000,12.765691290604371,2023-07-03,Union Touarga Sportif,ES1
186901,3000000,14.914123179965662,2024-05-27,Fulham FC,GB1
186988,700000,13.45883704259595,2024-05-29,FC Augsburg,L1
187147,700000,13.45883704259595,2024-06-03,Pisa Sporting Club,IT1
187491,500000,13.122365377402328,2024-06-06,FC Schalke 04,L1
187492,40000000,17.50439003707821,2024-05-29,Borussia Dortmund,L1
187496,400000,12.899222326086994,2023-10-20,Eintracht Braunschweig,L1
187499,500000,13.122365377402328,2024-05-29,SV Darmstadt 98,L1
187624,1000000,13.815511557963774,2024-05-29,VfB Stuttgart,L1
187718,4000000,15.201805169084134,2024-06-03,Olympique Lyon,FR1
188077,12000000,16.300417291085605,2024-05-27,AFC Bournemouth,GB1
188838,300000,12.611541086966115,2023-10-25,Without Club,ES1
188854,1500000,14.220976332738882,2024-06-07,Villarreal CF,ES1
188888,10000000,16.118095750958314,2024-06-07,Real Sociedad,ES1
188910,700000,13.45883704259595,2024-06-06,Hannover 96,L1
189073,4000000,15.201805169084134,2024-06-06,FC St. Pauli,L1
189283,350000,12.765691290604371,2023-11-20,Universidad César Vallejo,L1
189340,700000,13.45883704259595,2024-06-03,Parma Calcio 1913,IT1
189441,9000000,16.012735246411598,2024-06-07,Sevilla FC,ES1
189690,150000,11.918397239722838,2023-10-26,KF Teuta,IT1
189735,325000,12.691583538230217,2023-07-15,AC Barnechea,ES1
190206,350000,12.765691290604371,2023-10-26,FK Partizani,IT1
190263,10000000,16.118095750958314,2024-06-07,RCD Mallorca,ES1
190284,10000000,16.118095750958314,2024-05-29,SC Freiburg,L1
190289,1000000,13.815511557963774,2024-05-29,SV Darmstadt 98,L1
190338,1500000,14.220976332738882,2024-06-11,AS Saint-Étienne,FR1
190393,5000000,15.424948670398354,2024-06-03,Olympique Lyon,FR1
190685,1500000,14.220976332738882,2024-05-29,Bayern Munich,L1
190786,450000,13.017005083966255,2023-10-25,Without Club,FR1
190804,1500000,14.220976332738882,2024-06-24,Sporting Gijón,ES1
190831,900000,13.710151153416941,2023-12-15,1.FC Nuremberg,L1
191056,15000000,16.52356082573315,2024-06-03,RC Lens,FR1
191217,4000000,15.201805169084134,2024-06-07,Real Betis Balompié,ES1
191359,700000,13.45883704259595,2024-05-29,1.FC Heidenheim 1846,L1
191422,6000000,15.607270193858982,2024-05-29,VfB Stuttgart,L1
191829,2800000,14.845130332288226,2024-05-24,Cardiff City,GB1
191891,6000000,15.607270193858982,2024-06-05,Juventus FC,IT1
192009,3000000,14.914123179965662,2024-06-07,Rayo Vallecano,ES1
192080,16000000,16.588099342704055,2024-05-27,Newcastle United,GB1
192169,2000000,14.508658238524095,2024-05-29,1.FC Heidenheim 1846,L1
192268,100000,11.51293546492023,2024-05-29,VfL Wolfsburg,L1
192279,12000000,16.300417291085605,2024-06-07,Real Madrid,ES1
192492,1000000,13.815511557963774,2024-06-11,Angers SCO,FR1
192557,2000000,14.508658238524095,2024-06-06,FC St. Pauli,L1
192565,70000000,18.064005814299346,2024-05-29,Bayern Munich,L1
192616,4000000,15.201805169084134,2024-06-03,Olympique Marseille,FR1
192635,10000000,16.118095750958314,2024-05-29,Borussia Mönchengladbach,L1
192735,28000000,17.147715103853763,2024-06-05,SSC Napoli,IT1
192765,10000000,16.118095750958314,2024-05-27,Tottenham Hotspur,GB1
193004,20000000,16.811242881518265,2024-05-29,VfB Stuttgart,L1
193033,6000000,15.607270193858982,2024-05-29,1.FC Heidenheim 1846,L1
193050,250000,12.429220196836383,2023-10-19,TSV 1860 Munich,L1
193051,50000,10.819798284210286,2023-10-25,Without Club,L1
193082,45000000,17.622173069956816,2024-05-29,Bayer 04 Leverkusen,L1
193098,13000000,16.380459992348886,2024-05-27,Aston Villa,GB1
193116,30000000,17.216707972959764,2024-05-27,Aston Villa,GB1
193256,1200000,13.997832948091215,2024-06-03,Stade Rennais FC,FR1
193782,1500000,14.220976332738882,2023-12-14,Eintracht Frankfurt,L1
193859,1000000,13.815511557963774,2024-06-06,Holstein Kiel,L1
193867,1400000,14.151983508870947,2024-06-03,Palermo FC,IT1
193877,350000,12.765691290604371,2023-10-19,MSV Duisburg,L1
193900,3000000,14.914123179965662,2024-05-29,Borussia Dortmund,L1
193938,700000,13.45883704259595,2023-10-25,Career break,ES1
194549,500000,13.122365377402328,2024-06-05,US Salernitana 1919,IT1
195002,275000,12.524530013005734,2023-11-20,Club Atlético Grau,IT1
195051,250000,12.429220196836383,2023-10-25,Without Club,IT1
195171,600000,13.304686600863562,2024-06-05,US Sassuolo,IT1
195246,2500000,14.731801689838349,2024-05-29,VfB Stuttgart,L1
195488,4000000,15.201805169084134,2024-06-07,Girona FC,ES1
195605,1000000,13.815511557963774,2024-06-07,Rayo Vallecano,ES1
195633,3000000,14.914123179965662,2024-05-27,Burnley FC,GB1
195736,6500000,15.687312888712007,2024-05-29,TSG 1899 Hoffenheim,L1
195778,12000000,16.300417291085605,2024-05-29,VfB Stuttgart,L1
195781,225000,12.323860125621126,2023-10-19,FC Erzgebirge Aue,L1
195954,125000,11.736077016252437,2023-11-29,Colorado Springs Switchbacks FC,L1
196095,2500000,14.731801689838349,2024-05-29,1.FC Köln,L1
196139,3000000,14.914123179965662,2024-06-06,Hamburger SV,L1
196231,3500000,15.068273812173887,2024-05-29,Borussia Mönchengladbach,L1
196357,30000000,17.216707972959764,2024-05-29,Bayer 04 Leverkusen,L1
196382,500000,13.122365377402328,2023-10-20,Hertha BSC,L1
196522,300000,12.611541086966115,2023-12-21,Stoke City,GB1
196722,500000,13.122365377402328,2024-05-27,Crystal Palace,GB1
196792,6000000,15.607270193858982,2024-05-29,Borussia Mönchengladbach,L1
196793,2000000,14.508658238524095,2024-05-29,VfL Bochum,L1
196813,3000000,14.914123179965662,2024-05-29,SV Werder Bremen,L1
196834,750000,13.527829818844937,2023-10-20,SC Paderborn 07,L1
196948,40000000,17.50439003707821,2024-06-07,FC Barcelona,ES1
197122,1200000,13.997832948091215,2024-06-07,CA Osasuna,ES1
197131,500000,13.122365377402328,2023-10-13,Racing Santander,ES1
197135,900000,13.710151153416941,2024-06-07,Cádiz CF,ES1
197470,800000,13.592368256649284,2024-06-05,AC Milan,IT1
197471,3000000,14.914123179965662,2024-06-05,AC Monza,IT1
197473,1800000,14.403297778421795,2024-06-05,FC Empoli,IT1
197747,15000000,16.52356082573315,2024-06-05,SS Lazio,IT1
197751,1700000,14.346139397261565,2024-06-05,FC Empoli,IT1
197838,1000000,13.815511557963774,2024-05-24,Leicester City,GB1
197929,14000000,16.454567959008102,2024-06-05,SS Lazio,IT1
198008,6000000,15.607270193858982,2024-06-07,Real Sociedad,ES1
198027,150000,11.918397239722838,2023-11-15,Alianza Universidad,FR1
198116,50000000,17.72753358339242,2024-06-05,Inter Milan,IT1
198473,100000,11.51293546492023,2023-10-20,Ankara Keciörengücü,FR1
198516,5000000,15.424948670398354,2024-05-27,Nottingham Forest,GB1
198589,2500000,14.731801689838349,2023-10-27,Stoke City,GB1
199132,650000,13.384729180332174,2023-11-28,FC Nassaji Mazandaran,ES1
199221,600000,13.304686600863562,2023-12-15,SpVgg Greuther Fürth,L1
199248,20000000,16.811242881518265,2024-06-05,AS Roma,IT1
199258,3800000,15.150511887854474,2024-06-05,Cagliari Calcio,IT1
199321,2000000,14.508658238524095,2024-06-03,Olympique Marseille,FR1
199369,1500000,14.220976332738882,2024-06-07,UD Las Palmas,ES1
199527,15000000,16.52356082573315,2024-05-27,Newcastle United,GB1
199704,600000,13.304686600863562,2024-06-03,Stade Reims,FR1
199733,5500000,15.520258832020865,2024-06-05,SS Lazio,IT1
199953,1500000,14.220976332738882,2024-06-05,Genoa CFC,IT1
199976,1500000,14.220976332738882,2024-06-05,AC Milan,IT1
200056,2500000,14.731801689838349,2024-06-05,SS Lazio,IT1
200174,1500000,14.220976332738882,2023-10-11,Palermo FC,IT1
200777,1500000,14.220976332738882,2023-12-21,Sunderland AFC,GB1
200790,150000,11.918397239722838,2023-11-23,Ittihad Tanger,IT1
201040,1200000,13.997832948091215,2023-10-25,Without Club,IT1
201574,2500000,14.731801689838349,2024-05-24,Norwich City,GB1
201737,2500000,14.731801689838349,2024-06-03,Montpellier HSC,FR1
202228,4500000,15.319588176962746,2024-05-29,SV Werder Bremen,L1
202591,20000000,16.811242881518265,2024-05-29,RB Leipzig,L1
202886,25000000,17.034386422832473,2024-06-05,AC Milan,IT1
202979,2000000,14.508658238524095,2023-10-11,Cosenza Calcio,IT1
202984,1800000,14.403297778421795,2023-10-13,Sporting Gijón,ES1
203026,1800000,14.403297778421795,2024-05-24,Leicester City,GB1
203043,800000,13.592368256649284,2024-06-24,Elche CF,ES1
203123,2500000,14.731801689838349,2024-06-06,Hertha BSC,L1
203348,15000000,16.52356082573315,2024-06-03,Olympique Marseille,FR1
203361,350000,12.765691290604371,2023-11-29,Phoenix Rising FC,IT1
203394,20000000,16.811242881518265,2024-05-27,Fulham FC,GB1
203411,250000,12.429220196836383,2024-05-29,1.FC Union Berlin,L1
203460,60000000,17.909855136853043,2024-05-27,Manchester City,GB1
203496,10000000,16.118095750958314,2024-06-07,Real Betis Balompié,ES1
203504,600000,13.304686600863562,2024-06-11,Paris FC,FR1
203507,700000,13.45883704259595,2024-06-11,Angers SCO,FR1
203516,700000,13.45883704259595,2024-06-07,UD Las Palmas,ES1
203617,800000,13.592368256649284,2023-10-13,Real Oviedo,ES1
203746,5000000,15.424948670398354,2024-06-03,RC Lens,FR1
203842,1500000,14.220976332738882,2024-06-05,FC Empoli,IT1
203853,38000000,17.453096744006448,2024-05-27,Arsenal FC,GB1
204047,3500000,15.068273812173887,2024-05-29,VfL Bochum,L1
204069,30000000,17.216707972959764,2024-06-03,Paris Saint-Germain,FR1
204072,1000000,13.815511557963774,2024-06-03,Olympique Lyon,FR1
204103,9000000,16.012735246411598,2024-05-27,Fulham FC,GB1
204294,2000000,14.508658238524095,2024-05-27,Brentford FC,GB1
205006,5000000,15.424948670398354,2024-06-05,AS Roma,IT1
205054,1300000,14.077875591662238,2024-06-05,US Salernitana 1919,IT1
205465,200000,12.206077645517674,2024-06-03,FC Metz,FR1
205562,10000000,16.118095750958314,2024-06-07,Atlético de Madrid,ES1
205587,1500000,14.220976332738882,2023-10-25,Without Club,FR1
205657,800000,13.592368256649284,2023-12-21,Cardiff City,GB1
205677,1200000,13.997832948091215,2024-06-05,Frosinone Calcio,IT1
205938,13000000,16.380459992348886,2024-06-05,Atalanta BC,IT1
206040,5000000,15.424948670398354,2024-05-27,Fulham FC,GB1
206050,20000000,16.811242881518265,2024-06-05,AS Roma,IT1
206225,1800000,14.403297778421795,2024-05-24,Queens Park Rangers,GB1
206717,2000000,14.508658238524095,2023-12-18,RC Strasbourg Alsace,FR1
206746,15000000,16.52356082573315,2024-05-27,Fulham FC,GB1
206912,2500000,14.731801689838349,2024-06-03,RC Lens,FR1
207014,9000000,16.012735246411598,2024-05-27,Crystal Palace,GB1
207037,900000,13.710151153416941,2024-05-27,Luton Town,GB1
207302,1500000,14.220976332738882,2024-06-03,Paris Saint-Germain,FR1
207597,2000000,14.508658238524095,2024-06-06,Hannover 96,L1
207623,600000,13.304686600863562,2024-06-06,SC Paderborn 07,L1
207742,2500000,14.731801689838349,2024-05-27,Luton Town,GB1
207877,8000000,15.894952224644102,2024-06-05,Genoa CFC,IT1
207917,1800000,14.403297778421795,2024-06-07,Villarreal CF,ES1
207929,5000000,15.424948670398354,2024-05-27,Everton FC,GB1
208116,1500000,14.220976332738882,2023-10-13,Burgos CF,ES1
208166,2400000,14.690979711984754,2023-12-27,Spezia Calcio,IT1
